strategy_code,future_id,region,time_period,difference_variable,variable_value_baseline,variable_value_pathway,difference_value,variable,value,name,sector,cb_type,item_1,item_2,Year,strategy_id,primary_id,strategy,ids,gdp_mmm_usd
PFLO:NZ,0,mexico,22,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coal,-0.0,cb,enfu,fuel_cost,entc,coal,2035,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,53.5252029965
PFLO:NZ,0,mexico,23,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coal,-0.0,cb,enfu,fuel_cost,entc,coal,2036,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,54.9522016925
PFLO:NZ,0,mexico,24,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coal,-0.0,cb,enfu,fuel_cost,entc,coal,2037,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,56.463125402
PFLO:NZ,0,mexico,25,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,3.0217981796463527e-16,3.0217981796463527e-16,cb:enfu:fuel_cost:entc:coal,-1.5108990898231763e-19,cb,enfu,fuel_cost,entc,coal,2038,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,58.0627345935
PFLO:NZ,0,mexico,26,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,1.0072660598821176e-16,1.0072660598821176e-16,cb:enfu:fuel_cost:entc:coal,-5.0363302994105883e-20,cb,enfu,fuel_cost,entc,coal,2039,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,59.75063942649999
PFLO:NZ,0,mexico,27,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,2.0145321197642351e-16,2.0145321197642351e-16,cb:enfu:fuel_cost:entc:coal,-1.0072660598821177e-19,cb,enfu,fuel_cost,entc,coal,2040,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,61.520937904
PFLO:NZ,0,mexico,28,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coal,-0.0,cb,enfu,fuel_cost,entc,coal,2041,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,63.3371088795
PFLO:NZ,0,mexico,29,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coal,-0.0,cb,enfu,fuel_cost,entc,coal,2042,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,65.19355781399999
PFLO:NZ,0,mexico,30,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,2.0145321197642351e-16,2.0145321197642351e-16,cb:enfu:fuel_cost:entc:coal,-1.0072660598821177e-19,cb,enfu,fuel_cost,entc,coal,2043,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,67.07811768799999
PFLO:NZ,0,mexico,31,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coal,-0.0,cb,enfu,fuel_cost,entc,coal,2044,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,68.9932127325
PFLO:NZ,0,mexico,32,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coal,-0.0,cb,enfu,fuel_cost,entc,coal,2045,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,70.941419931
PFLO:NZ,0,mexico,33,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coal,-0.0,cb,enfu,fuel_cost,entc,coal,2046,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,72.91657194199999
PFLO:NZ,0,mexico,34,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,5.036330299410588e-17,5.036330299410588e-17,cb:enfu:fuel_cost:entc:coal,-2.5181651497052942e-20,cb,enfu,fuel_cost,entc,coal,2047,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,74.9175498205
PFLO:NZ,0,mexico,35,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,1.0072660598821176e-16,1.0072660598821176e-16,cb:enfu:fuel_cost:entc:coal,-5.0363302994105883e-20,cb,enfu,fuel_cost,entc,coal,2048,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,76.952335028
PFLO:NZ,0,mexico,36,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coal,-0.0,cb,enfu,fuel_cost,entc,coal,2049,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,79.0316024145
PFLO:NZ,0,mexico,37,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,5.036330299410588e-17,5.036330299410588e-17,cb:enfu:fuel_cost:entc:coal,-2.5181651497052942e-20,cb,enfu,fuel_cost,entc,coal,2050,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,81.16151915100001
PFLO:NZ,0,mexico,38,totalvalue_enfu_fuel_consumed_entc_fuel_coal,4.0290642395284703e-16,5.036330299410588e-17,-3.5254312095874115e-16,cb:enfu:fuel_cost:entc:coal,1.7627156047937058e-19,cb,enfu,fuel_cost,entc,coal,2051,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,83.3349842225
PFLO:NZ,0,mexico,39,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coal,-0.0,cb,enfu,fuel_cost,entc,coal,2052,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,85.545067765
PFLO:NZ,0,mexico,40,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coal,-0.0,cb,enfu,fuel_cost,entc,coal,2053,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,87.7759865625
PFLO:NZ,0,mexico,41,totalvalue_enfu_fuel_consumed_entc_fuel_coal,8.058128479056943e-16,0.0,-8.058128479056943e-16,cb:enfu:fuel_cost:entc:coal,4.0290642395284716e-19,cb,enfu,fuel_cost,entc,coal,2054,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,90.027999
PFLO:NZ,0,mexico,42,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,7.554495449115882e-17,7.554495449115882e-17,cb:enfu:fuel_cost:entc:coal,-3.777247724557941e-20,cb,enfu,fuel_cost,entc,coal,2055,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,92.286140432
PFLO:NZ,0,mexico,43,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coal,-0.0,cb,enfu,fuel_cost,entc,coal,2056,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,94.5520498905
PFLO:NZ,0,mexico,44,totalvalue_enfu_fuel_consumed_entc_fuel_coal,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coal,-0.0,cb,enfu,fuel_cost,entc,coal,2057,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,96.835893779
PFLO:NZ,0,mexico,45,totalvalue_enfu_fuel_consumed_entc_fuel_coal,8.058128479056943e-16,0.0,-8.058128479056943e-16,cb:enfu:fuel_cost:entc:coal,4.0290642395284716e-19,cb,enfu,fuel_cost,entc,coal,2058,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coal:6003,99.138883438
PFLO:NZ,0,mexico,0,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,0.0,cb,enfu,fuel_cost,entc,coke,2013,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,35.59460469864133
PFLO:NZ,0,mexico,1,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,0.0,cb,enfu,fuel_cost,entc,coke,2014,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,36.5912536302033
PFLO:NZ,0,mexico,2,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,0.0,cb,enfu,fuel_cost,entc,coke,2015,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,37.798765
PFLO:NZ,0,mexico,3,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,0.0,cb,enfu,fuel_cost,entc,coke,2016,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,38.46883
PFLO:NZ,0,mexico,4,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,0.0,cb,enfu,fuel_cost,entc,coke,2017,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,39.188805
PFLO:NZ,0,mexico,5,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,0.0,cb,enfu,fuel_cost,entc,coke,2018,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,39.961635
PFLO:NZ,0,mexico,6,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,0.0,cb,enfu,fuel_cost,entc,coke,2019,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,39.8505
PFLO:NZ,0,mexico,7,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,0.0,cb,enfu,fuel_cost,entc,coke,2020,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,36.402835
PFLO:NZ,0,mexico,8,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,0.0,cb,enfu,fuel_cost,entc,coke,2021,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,38.527885
PFLO:NZ,0,mexico,9,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,0.0,cb,enfu,fuel_cost,entc,coke,2022,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,40.02983500000001
PFLO:NZ,0,mexico,10,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2023,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,41.3223983675
PFLO:NZ,0,mexico,11,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2024,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,42.3004995485
PFLO:NZ,0,mexico,12,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2025,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,42.908780727
PFLO:NZ,0,mexico,13,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2026,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,43.739065631
PFLO:NZ,0,mexico,14,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2027,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,44.638340818
PFLO:NZ,0,mexico,15,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2028,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,45.558337025
PFLO:NZ,0,mexico,16,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2029,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,46.49729435099999
PFLO:NZ,0,mexico,17,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2030,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,47.503997217
PFLO:NZ,0,mexico,18,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2031,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,48.57215811
PFLO:NZ,0,mexico,19,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2032,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,49.70489129
PFLO:NZ,0,mexico,20,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2033,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,50.9055402155
PFLO:NZ,0,mexico,21,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2034,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,52.1776936015
PFLO:NZ,0,mexico,22,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2035,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,53.5252029965
PFLO:NZ,0,mexico,23,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2036,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,54.9522016925
PFLO:NZ,0,mexico,24,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2037,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,56.463125402
PFLO:NZ,0,mexico,25,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2038,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,58.0627345935
PFLO:NZ,0,mexico,26,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2039,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,59.75063942649999
PFLO:NZ,0,mexico,27,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2040,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,61.520937904
PFLO:NZ,0,mexico,28,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2041,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,63.3371088795
PFLO:NZ,0,mexico,29,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2042,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,65.19355781399999
PFLO:NZ,0,mexico,30,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2043,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,67.07811768799999
PFLO:NZ,0,mexico,31,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2044,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,68.9932127325
PFLO:NZ,0,mexico,32,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2045,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,70.941419931
PFLO:NZ,0,mexico,33,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2046,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,72.91657194199999
PFLO:NZ,0,mexico,34,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2047,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,74.9175498205
PFLO:NZ,0,mexico,35,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2048,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,76.952335028
PFLO:NZ,0,mexico,36,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2049,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,79.0316024145
PFLO:NZ,0,mexico,37,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2050,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,81.16151915100001
PFLO:NZ,0,mexico,38,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2051,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,83.3349842225
PFLO:NZ,0,mexico,39,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2052,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,85.545067765
PFLO:NZ,0,mexico,40,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2053,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,87.7759865625
PFLO:NZ,0,mexico,41,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2054,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,90.027999
PFLO:NZ,0,mexico,42,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2055,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,92.286140432
PFLO:NZ,0,mexico,43,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2056,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,94.5520498905
PFLO:NZ,0,mexico,44,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2057,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,96.835893779
PFLO:NZ,0,mexico,45,totalvalue_enfu_fuel_consumed_entc_fuel_coke,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:coke,-0.0,cb,enfu,fuel_cost,entc,coke,2058,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:coke:6003,99.138883438
PFLO:NZ,0,mexico,0,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,0.0,cb,enfu,fuel_cost,entc,diesel,2013,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,35.59460469864133
PFLO:NZ,0,mexico,1,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,0.0,cb,enfu,fuel_cost,entc,diesel,2014,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,36.5912536302033
PFLO:NZ,0,mexico,2,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,0.0,cb,enfu,fuel_cost,entc,diesel,2015,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,37.798765
PFLO:NZ,0,mexico,3,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,0.0,cb,enfu,fuel_cost,entc,diesel,2016,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,38.46883
PFLO:NZ,0,mexico,4,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,0.0,cb,enfu,fuel_cost,entc,diesel,2017,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,39.188805
PFLO:NZ,0,mexico,5,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,0.0,cb,enfu,fuel_cost,entc,diesel,2018,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,39.961635
PFLO:NZ,0,mexico,6,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,0.0,cb,enfu,fuel_cost,entc,diesel,2019,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,39.8505
PFLO:NZ,0,mexico,7,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,0.0,cb,enfu,fuel_cost,entc,diesel,2020,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,36.402835
PFLO:NZ,0,mexico,8,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,0.0,cb,enfu,fuel_cost,entc,diesel,2021,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,38.527885
PFLO:NZ,0,mexico,9,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,0.0,cb,enfu,fuel_cost,entc,diesel,2022,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,40.02983500000001
PFLO:NZ,0,mexico,10,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,-0.0,cb,enfu,fuel_cost,entc,diesel,2023,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,41.3223983675
PFLO:NZ,0,mexico,11,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,-0.0,cb,enfu,fuel_cost,entc,diesel,2024,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,42.3004995485
PFLO:NZ,0,mexico,12,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,-0.0,cb,enfu,fuel_cost,entc,diesel,2025,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,42.908780727
PFLO:NZ,0,mexico,13,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,-0.0,cb,enfu,fuel_cost,entc,diesel,2026,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,43.739065631
PFLO:NZ,0,mexico,14,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,-0.0,cb,enfu,fuel_cost,entc,diesel,2027,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,44.638340818
PFLO:NZ,0,mexico,15,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,-0.0,cb,enfu,fuel_cost,entc,diesel,2028,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,45.558337025
PFLO:NZ,0,mexico,16,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,-0.0,cb,enfu,fuel_cost,entc,diesel,2029,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,46.49729435099999
PFLO:NZ,0,mexico,17,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,-0.0,cb,enfu,fuel_cost,entc,diesel,2030,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,47.503997217
PFLO:NZ,0,mexico,18,totalvalue_enfu_fuel_consumed_entc_fuel_diesel,0.0,0.0,0.0,cb:enfu:fuel_cost:entc:diesel,-0.0,cb,enfu,fuel_cost,entc,diesel,2031,6003,72072.0,PFLO:NZ,cb:enfu:fuel_cost:entc:diesel:6003,48.57215811
